tmp_script.js: line 1900, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1902, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1908, col 45, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1909, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1911, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1912, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1913, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1914, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1915, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1916, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1921, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1922, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1923, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1926, col 76, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1927, col 77, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1929, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1930, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1931, col 37, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1942, col 68, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1943, col 70, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1944, col 67, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1945, col 71, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1948, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1949, col 68, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1950, col 70, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1951, col 67, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1961, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1962, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1968, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1975, col 13, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1978, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1979, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1980, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1981, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1982, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1985, col 53, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 1986, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1987, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1988, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1989, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1990, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1993, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1994, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1997, col 25, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1999, col 41, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2005, col 40, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2009, col 14, Missing semicolon.
tmp_script.js: line 2013, col 67, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2020, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2021, col 35, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2022, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2027, col 99, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2028, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2033, col 14, Missing semicolon.
tmp_script.js: line 2036, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2039, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2039, col 48, 'default parameters' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2039, col 52, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2040, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2046, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2046, col 45, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2047, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2050, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2055, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2070, col 77, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
tmp_script.js: line 2084, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2085, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2086, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2089, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2089, col 36, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2097, col 37, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2113, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2113, col 38, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2115, col 28, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2119, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2119, col 42, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2121, col 28, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2128, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2129, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2130, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2133, col 17, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2134, col 58, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2135, col 57, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2136, col 56, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2137, col 57, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2138, col 59, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2139, col 59, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2141, col 17, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2143, col 45, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2152, col 17, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2153, col 51, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2154, col 54, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2155, col 52, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2156, col 48, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2158, col 17, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2160, col 42, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2178, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2178, col 48, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2187, col 37, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2200, col 14, Missing semicolon.
tmp_script.js: line 2203, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2206, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2211, col 41, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2237, col 29, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2241, col 14, Missing semicolon.
tmp_script.js: line 2243, col 48, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2244, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2247, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2247, col 58, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2253, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2278, col 14, Missing semicolon.
tmp_script.js: line 2282, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2283, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2284, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2285, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2292, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2293, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2294, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2295, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2297, col 17, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2307, col 14, Missing semicolon.
tmp_script.js: line 2311, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2312, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2317, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2318, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2321, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2321, col 77, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
tmp_script.js: line 2322, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2322, col 75, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
tmp_script.js: line 2323, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2323, col 71, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
tmp_script.js: line 2329, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2333, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2333, col 56, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2334, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2335, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2336, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2337, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2339, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2343, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2350, col 36, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2351, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2353, col 37, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2354, col 36, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2357, col 14, Missing semicolon.
tmp_script.js: line 2363, col 13, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2375, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2376, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2377, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2395, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2407, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2408, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2412, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2412, col 49, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2413, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2415, col 36, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2416, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2419, col 21, 'let' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2423, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2423, col 73, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2424, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2426, col 36, 'template literal syntax' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2443, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2443, col 50, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2461, col 38, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2471, col 13, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2473, col 21, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2484, col 55, 'async functions' is only available in ES8 (use 'esversion: 8').
tmp_script.js: line 2484, col 62, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2485, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2492, col 17, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 2511, col 44, 'arrow function syntax (=>)' is only available in ES6 (use 'esversion: 6').
tmp_script.js: line 2512, col 13, 'const' is available in ES6 (use 'esversion: 6') or Mozilla JS extensions (use moz).
tmp_script.js: line 1556, col 59, Unmatched '{'.
tmp_script.js: line 2522, col 1, Unrecoverable syntax error. (100% scanned).

702 errors
